filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,class
transformed_image_covid_685.png,3.708428246,87.74798571,150.6666667,168.3890884,70.75589964,0,174.4557532,238.1881107,10.0596074,29.8033784,2.884344717,26.61726211,50.72870251,23.71931497,32.7273759,12.01611118,18.64405075,46.27582819,4.878577229,20.30884807,46.12979768,0,22.3952228,18.26411974,25.07464456,49.51403335,5.04679623,21.86201072,49.0221059,0,23.98837015,20.3221854,0
transformed_image_covid_686.png,4.753154972,100.6616876,160,168.6190425,83.52788144,0,174.0338915,234.948617,12.01522796,42.03002189,4.55928032,18.35083805,42.24311271,0,20.3164341,16.07784549,13.46691978,30.71441193,2.381101578,16.99042535,36.37522108,0,19.73422438,20.93568609,16.3188548,35.40022581,2.522689246,18.10782107,38.94034242,0,21.07822647,22.31703629,0
transformed_image_covid_687.png,11.90804769,90.4400105,0,180.1137144,62.55821508,0,199.5422103,244.472249,10.05727555,26.67170811,2.121320344,15.48433256,33.15128342,0,17.92438181,19.16516479,19.82228962,28.1620903,0,27.18534216,48.15989542,0,40.72967687,13.12464578,23.94525848,30.15130655,0,29.03027134,50.61270899,0,43.8024115,14.81305676,0
transformed_image_covid_688.png,2.080208713,81.86488882,143.8,175.4891633,65.54743577,0,184.6798359,240.537437,16.41005912,25.60468999,0,24.76564362,44.76785598,0,36.74793825,11.33790542,19.34300875,39.8123904,4.037979907,23.02237725,49.09605708,0,31.8058554,17.05775639,28.83940115,42.39935125,4.166355388,24.61928508,52.47885317,0,33.98489827,19.10483136,0
transformed_image_covid_689.png,1.415112856,67.52003825,143.9230769,175.3039179,68.7499593,74.33333333,175.5492108,241.4336255,9.641471042,36.51242175,3.829882505,20.90592918,44.60441821,0,28.94168186,14.9961258,21.9152427,44.63847689,9.713294903,23.9946074,44.28636822,31.05086224,27.92792699,16.01326762,32.45008582,47.23745999,11.2305837,25.60551504,46.9660555,33.60352418,29.95235198,18.15639843,0
transformed_image_covid_690.png,0.897593261,73.44961027,147.1875,176.9410092,65.15111072,90.4,180.0575517,241.5696203,10.64116395,41.1557174,7.918761111,21.86568249,40.73813927,27.16479203,25.31729704,14.31216136,18.79041906,41.54257476,10.48531793,23.98030763,46.25554353,32.76791089,30.68510523,15.91621473,28.97908886,44.11302155,11.76548889,25.64184074,48.99763606,35.50040225,33.09483744,17.74348185,0
transformed_image_covid_691.png,0.518269093,65.94679676,147.1666667,181.9144168,70.44524861,0,172.8886023,243.1251027,8.259180816,38.1134113,9.134569061,21.76779317,42.57061027,29.04566902,27.73831351,14.25913623,15.00583451,45.98518572,8.232875404,27.447292,43.30580383,0,29.8705884,14.80704647,24.15231304,48.56086209,8.765656909,29.18589118,46.16657422,0,32.56646738,17.15380875,0
transformed_image_covid_692.png,2.041097799,81.76568948,153.4117647,171.3139874,71.92325008,0,186.6268615,237.404149,6.09326955,42.49502508,7.57657168,25.14453876,39.61198999,0,26.49483268,13.12449981,19.9178634,41.52041554,8.473885957,20.34580309,46.95053256,0,30.50042722,20.97279851,28.58753261,44.62140262,9.288700559,21.80484964,49.67983418,0,32.72120336,23.43709432,0
transformed_image_covid_693.png,32.72863186,79.34267882,149.9852941,170.9206961,98.63162345,0,169.8296652,237.2433345,10.41193585,37.51159086,7.26468756,18.44110879,43.27148206,0,27.65663841,18.52843445,37.35324845,50.82048435,7.197882231,19.01578561,32.73379847,0,19.73262846,21.47735458,40.96604567,53.48218359,7.595582122,20.14579035,35.47871382,0,20.83020499,23.89157433,0
transformed_image_covid_694.png,1.470576942,70.98261795,132,183.2102379,62.37351252,48.66666667,186.8810325,247.480561,33.40197708,47.2534092,6.719209549,17.43947031,29.38685462,0,18.22863646,19.02905252,16.48827979,38.45456727,0,31.31710397,44.3085035,2.777718517,37.63456079,10.84490242,24.67028183,40.65429707,0,33.42063849,47.17756682,3.039928866,40.33543462,12.47551868,0
