filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,class
transformed_image_normal_1.png,86.98248025,4.430912373,0,55.52976385,176.4347125,0,215.8522526,215.2079395,23.77237431,9.797897587,0,37.308909,19.26510982,0,11.84979311,38.68421635,26.36328091,12.96248563,0,40.87524543,22.0249154,0,14.2528362,43.03217911,28.40204286,16.13100369,0,43.68151988,24.37787582,0,17.14700402,46.89120149,1
transformed_image_normal_2.png,86.93770751,5.183279469,0,69.19517121,177.0181012,0,214.1100473,206.7073583,24.82990383,11.41268836,0,35.32391903,19.73841329,0,10.19282555,35.58493196,27.37821197,15.14449609,0,38.70563981,21.21825508,0,11.68690405,38.90429653,29.32209372,18.60314136,0,41.27339298,22.58391979,0,13.27841323,41.64535196,1
transformed_image_normal_3.png,76.83336153,2.389569769,0,77.30094183,194.7853831,0,232.053504,200.8295541,26.98499664,6.457802488,0,31.29014039,25.44923595,0,7.506971312,39.6045055,30.00075434,9.362290365,0,35.55655229,27.53581209,0,10.84299241,43.89348878,32.29983061,12.73226585,0,39.48005384,29.73052103,0,16.33767676,47.34952239,1
transformed_image_normal_4.png,73.86972574,1.710924911,0,59.05446818,175.5625119,0,220.0380598,201.8452697,27.62346186,5.282130951,0,34.22396236,21.65086296,0,11.00249971,39.06713038,30.4450672,8.12498298,0,37.79181521,24.14436741,0,12.81925689,44.04834352,32.53640524,11.35525976,0,40.5704072,26.33035848,0,14.75903949,48.23493113,1
transformed_image_normal_5.png,87.16521882,5.596517047,0,75.09651004,187.0702169,0,218.5254082,208.7188492,25.6382158,12.00153079,0,33.87598664,22.04721646,0,7.815194437,34.74873099,28.41388576,15.2868068,0,37.1828938,24.14135584,0,9.92576091,38.18739454,30.6704643,18.66790866,0,39.70665461,26.13941167,0,12.74209814,41.07766785,1
transformed_image_normal_6.png,78.07100491,2.687566856,0,66.51112474,170.1778221,0,208.6990223,202.4702828,26.62270744,6.897090799,0,32.56885854,18.89617329,0,11.08814737,36.35351204,29.48442683,9.496663114,0,35.72976569,20.63437049,0,13.24318736,40.82823313,31.68509482,12.29560335,0,38.11011087,22.25684514,0,15.58655559,44.58653637,1
transformed_image_normal_7.png,113.531193,10.67025684,0,78.71559059,187.4014825,0,209.2369334,215.4775398,26.97843411,18.8594473,0,40.2172063,14.33893371,0,6.139045408,25.47368295,29.20624578,23.85820875,0,44.21627668,18.22116585,0,7.203584252,29.92046937,30.98088646,28.20592823,0,47.25352264,21.17295486,0,8.3654253,33.65320783,1
transformed_image_normal_8.png,81.93286669,2.943441227,0,71.01526913,181.3341389,0,218.3684752,203.5806127,26.27005719,7.87037347,0,33.20597254,23.20691645,0,9.028262316,37.13772254,29.38261118,11.11619601,0,36.27516344,24.64066647,0,11.27120519,40.62808643,31.80021248,14.3868795,0,38.60273961,26.0305769,0,14.12639584,43.47674202,1
transformed_image_normal_9.png,96.04647785,11.4351787,129,78.06763707,178.6887997,0,205.5860274,208.842236,24.4763753,18.27014844,0.707106781,37.33859953,18.28826345,0,8.994386508,32.84072809,26.51473846,22.65566571,0.793700526,40.84716369,19.16543149,0,10.73834142,36.3766375,28.07958612,26.65873382,0.840896415,43.47391081,20.02116079,0,12.68324127,39.35184897,1
transformed_image_normal_10.png,100.0675753,8.512540051,0,80.01570276,184.7684184,0,209.2674635,210.5540108,27.34102878,15.31049574,0,36.17337415,18.3223621,0,8.605892825,31.09271439,29.66275837,18.94017443,0,39.98168136,21.10909593,0,9.896834925,34.67988416,31.40332825,22.48964712,0,42.89088943,23.48859691,0,11.27913206,37.71324623,1
transformed_image_normal_11.png,74.11409685,4.999533333,0,65.77550176,195.2605588,0,229.6061802,204.5627622,25.2165885,9.621265573,0,34.83218493,28.51493349,0,7.481351885,38.34941506,27.99903943,12.66875642,0,39.35924506,31.5823331,0,10.43811136,42.41724725,30.18278523,15.45037082,0,42.77856809,34.60536717,0,14.46772157,45.80836404,1
transformed_image_normal_12.png,95.85244444,12.59864162,0,72.45441415,171.4900453,0,208.8386944,209.3833529,23.42946028,18.93884839,0,38.88133439,16.7156114,0,10.70045904,32.48819645,25.60170914,22.38392725,0,42.66438507,17.95314818,0,12.56227143,36.27002446,27.28057666,25.64181065,0,45.51575784,19.00572572,0,14.61655195,39.46443322,1
transformed_image_normal_13.png,69.75297226,7.925245463,92.33333333,58.15703039,181.5089304,0,226.5768701,199.4049107,23.63538675,11.1828604,3.575896676,32.92560596,26.0145033,0,8.959557252,40.91878353,26.49733802,13.37264742,4.038434807,36.09723662,30.64003611,0,11.5777733,44.84838978,28.87124147,15.66647812,4.345947726,38.447653,34.45650376,0,14.93977384,48.00444379,1
