filename,Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,class
transformed_image_pneumonia_1.png,6737,9481,6,11792,14531,0,8059,14930,96.70060858,4.183208522,120,67.73770353,169.5076733,0,213.9411838,206.7657736,26.52895612,10.40819733,6.709321873,35.68633141,19.56139647,0,8.99486491,34.13820708,29.1570653,14.45290564,7.261985196,39.35250436,21.31128986,0,10.79418417,37.63656049,31.40147919,18.34858246,7.637145544,42.12587723,22.60769089,0,13.26698837,40.5565329,2
transformed_image_pneumonia_2.png,4380,12373,1,12182,15187,0,6696,14717,69.31415525,0.8061909,125,67.77056313,185.4385988,0,220.3682796,205.0190256,35.13169,3.353918572,0,32.63738865,21.21513372,0,8.219320665,35.45774644,38.57140232,5.730193576,0,35.98105475,24.51097075,0,11.27986324,40.4159221,41.16953292,7.854758895,0,38.50551645,27.3451419,0,15.70119357,44.60458074,2
transformed_image_pneumonia_3.png,4833,14515,1,9888,14038,0,8823,13438,80.93958204,1.401446779,129,71.66949838,185.7322268,0,225.7014621,207.6652032,27.57783355,5.119892212,0,32.51782358,22.44116935,0,8.496440304,36.99481011,31.06016204,9.347657642,0,35.84850878,24.24968533,0,11.07551541,41.09736002,33.80644131,14.8696614,0,38.40366633,26.02562086,0,15.14715358,44.57227524,2
transformed_image_pneumonia_4.png,6015,16451,3,9306,13060,0,8616,12085,64.05652535,6.306729074,125,77.07457554,202.2296325,0,233.4238626,206.5311543,25.37109562,9.974021658,0.645497224,32.13741993,24.9596515,0,10.82313136,38.49518688,28.26756845,12.87578357,0.721124785,37.09003375,27.84239017,0,16.67173667,42.88760638,30.63312115,16.69876533,0.771439587,41.32636888,31.12082869,0,23.19993587,46.53905901,2
transformed_image_pneumonia_5.png,5832,12607,4,11481,13765,0,7330,14517,79.72479424,0.587848021,108.75,67.77763261,181.487105,0,220.9351978,202.619825,28.94467056,3.100509875,6.015749007,33.12539552,21.71139018,0,9.423035141,37.79083018,32.46589131,6.457142415,6.67626547,36.64671502,24.75367754,0,12.90741001,42.167697,35.26294995,10.74892838,7.142081392,39.39717868,27.4183054,0,17.86584895,45.8368382,2
transformed_image_pneumonia_6.png,7002,10734,0,9934,16133,0,8342,13391,104.0735504,6.010527296,0,83.74763439,186.5211058,0,221.8503956,211.2987081,25.7522448,13.98838764,0,36.25050615,20.86477843,0,7.84986173,32.53646837,27.96083768,16.46585096,0,40.38587147,22.82777737,0,9.025757796,37.39708075,29.68062055,19.11812949,0,43.67113592,24.51158342,0,10.77655341,41.36488842,2
transformed_image_pneumonia_7.png,6335,10076,0,9836,14512,0,7103,17674,96.16858721,7.046347757,0,78.43147621,158.7269157,0,195.1683796,205.1006563,26.185256,12.37770312,0,34.18409634,13.82688435,0,9.782588086,31.92158363,28.49038337,15.88383009,0,37.39629999,15.28985122,0,11.01880234,36.69605014,30.32593049,19.28075984,0,39.94072846,16.3140534,0,12.13715994,40.54340467,2
transformed_image_pneumonia_8.png,5838,13478,0,10418,14893,0,6613,14296,80.24785886,3.230004452,0,77.86974467,191.6368764,0,222.6835022,206.0821908,27.18073928,8.209312901,0,30.12690707,25.36371008,0,7.330405021,36.31095522,30.03621691,11.34783306,0,33.04814501,27.06934698,0,9.326179634,40.29443826,32.27509342,14.24481857,0,35.26420228,28.93138598,0,11.4785228,43.64819276,2
transformed_image_pneumonia_9.png,6840,13685,0,11802,9921,0,6757,16531,62.54181287,1.142857143,0,61.60938824,169.9875013,0,213.0362587,194.3834614,28.88397352,3.790773622,0,30.42959355,23.16989168,0,13.15411267,40.90842954,32.11268159,6.427372952,0,33.41042163,25.98120425,0,16.17099222,44.61665206,34.58979898,9.791933151,0,35.67436084,28.46144058,0,19.72036199,47.56571809,2
transformed_image_pneumonia_10.png,5517,13488,0,10715,11853,0,6344,17619,76.76092079,3.37359134,0,71.48576762,155.5479625,0,205.9194515,196.4184687,28.80383283,6.847607834,0,27.76953975,18.78372168,0,11.47963411,40.09735749,31.92379368,9.442701082,0,30.30862291,20.62370561,0,12.98210037,46.04917865,34.34260414,11.60412066,0,32.25443566,22.07661321,0,14.96984611,50.64703987,2
transformed_image_pneumonia_11.png,5803,15136,0,10282,10250,0,7106,16959,60.43305187,3.448335095,0,70.59336705,155.8115122,0,213.1016043,189.1114453,31.86352171,7.408769764,0,25.3304359,20.36540457,0,14.19163812,42.83360696,35.39819697,10.14336547,0,27.70305683,22.57254503,0,15.84807291,46.46430844,38.11742684,12.45364555,0,29.46989424,24.28233447,0,17.70553008,49.21154223,2
transformed_image_pneumonia_12.png,10662,12930,1,12316,5923,0,4477,19227,23.15850685,2.332559938,80,54.83403703,149.6967753,0,232.0071476,166.0528944,29.78559095,5.301359092,0,21.27209861,30.56416786,0,13.74591622,50.21917825,36.21543861,6.732600596,0,23.49946479,34.59741311,0,16.72827879,56.093564,41.00889378,8.295090785,0,25.23868978,37.91368063,0,20.55286394,60.68080012,2
transformed_image_pneumonia_13.png,6835,15487,5,12100,8209,0,6412,16488,38.70665691,1.11344999,96.6,54.67818182,154.0853941,0,218.4198378,186.6821931,36.50867744,3.379362676,5.644471238,26.31537103,33.71639004,0,10.22253964,41.98952133,38.77775594,5.500001889,6.271401822,28.85507122,36.86852187,0,15.89995486,46.28415975,40.59416457,8.298748917,6.681704353,30.77836833,39.21089182,0,21.93074125,49.65930126,2
transformed_image_pneumonia_14.png,6000,14950,0,11178,9231,0,5488,18689,51.713,2.490635452,0,62.68903203,152.041599,0,207.1550656,189.2267109,36.48501671,5.762612204,0,24.25600932,22.81848396,0,11.80659282,42.66577301,39.36934217,7.984096997,0,26.67832652,25.42764266,0,16.01854376,46.42778812,41.4509581,10.05001256,0,28.52955886,27.34722687,0,20.92738028,49.46660536,2
transformed_image_pneumonia_15 (1).png,8763,14462,1,12310,6564,0,5753,17683,36.69279927,1.65073987,76,57.9282697,160.1560024,0,224.1013384,176.501329,32.41851889,4.799135366,0,24.41809296,29.59775854,0,12.95982982,47.86086929,36.29863093,7.381235499,0,26.86326093,32.43104754,0,14.71139646,53.04002082,39.52963286,10.1401175,0,28.74866532,34.5651011,0,16.66464443,57.02855454,2
transformed_image_pneumonia_15.png,8763,14462,1,12310,6564,0,5753,17683,36.69279927,1.65073987,76,57.9282697,160.1560024,0,224.1013384,176.501329,32.41851889,4.799135366,0,24.41809296,29.59775854,0,12.95982982,47.86086929,36.29863093,7.381235499,0,26.86326093,32.43104754,0,14.71139646,53.04002082,39.52963286,10.1401175,0,28.74866532,34.5651011,0,16.66464443,57.02855454,2
transformed_image_pneumonia_16.png,7030,13467,1,10349,11862,0,9573,13254,80.62418208,5.87680998,126,61.87621992,185.1183612,0,226.1817612,204.2771239,24.08153751,11.27754199,0,38.24408257,25.58266991,0,7.999434859,37.45832538,26.79368607,13.96216578,0,42.20947013,28.05445032,0,10.18793642,41.74395445,28.94325185,16.98973531,0,45.20226414,29.95184102,0,13.09441413,45.32562797,2
transformed_image_pneumonia_17.png,8641,13349,2,13823,7223,0,6330,16168,42.87663465,0.925837141,93,55.02459669,158.1236328,0,229.1257504,177.0247402,30.86723153,3.140784777,2.121320344,25.0181269,28.49724622,0,11.25532804,50.34005922,33.62139137,5.414045741,2.381101578,27.73807956,31.66653537,0,14.30973651,54.33387545,35.735977,7.815178783,2.522689246,29.84450517,34.05155673,0,18.41899321,57.31237961,2
transformed_image_pneumonia_18.png,7156,15227,0,12175,7719,0,6086,17173,42.84949693,2.336441847,0,61.28106776,155.8911776,0,216.909793,187.2763641,34.56344465,5.461283784,0,23.83594318,25.12283126,0,9.87454429,46.78727782,37.45241345,7.571053475,0,26.07980102,28.09070227,0,12.33364907,50.50973688,39.76728859,9.491972725,0,27.75011468,30.24094823,0,16.00668402,53.50405094,2
transformed_image_pneumonia_19.png,6529,17057,0,9306,7941,0,6590,18113,35.95711441,7.237321921,0,72.32043843,146.4580028,0,207.6520486,193.0937448,45.18074066,11.78898268,0,19.69698847,24.16583463,0,11.68215824,43.24396402,47.31749227,13.23845767,0,21.6193121,26.45739853,0,13.97034921,47.59464276,49.27137865,14.76931658,0,23.11418374,28.11429311,0,17.3482905,51.18031149,2
transformed_image_pneumonia_20.png,7115,8518,1,10764,14515,0,9427,15196,102.6105411,16.50950927,124,69.22826087,168.6241819,0,207.5964782,213.8817452,23.60836056,21.86709805,0,39.6367683,15.03693115,0,9.474535979,30.76222912,25.369414,25.10829649,0,43.6061513,16.43623678,0,11.05529801,35.58327233,26.70027612,28.32216837,0,46.76941292,17.5291027,0,12.90456586,39.60365729,2
transformed_image_pneumonia_21.png,6611,10107,0,10501,15156,0,8298,14863,97.55725306,8.623429306,0,72.11017998,177.5085115,0,212.8339359,212.4519276,24.63157577,15.63235318,0,36.80626557,19.85604348,0,8.013517583,31.69596558,26.96046576,19.18586919,0,40.51956315,21.11038167,0,9.647153682,35.23092266,28.78977054,22.61354524,0,43.34287279,22.24050032,0,11.60575842,38.33086343,2
transformed_image_pneumonia_22.png,6035,9602,0,11720,15195,0,7018,15966,95.73653687,5.974484482,0,72.40383959,174.5643962,0,206.5034198,210.10704,27.30942157,12.54280805,0,37.90018007,17.03400328,0,9.937679075,32.15482263,30.00133935,15.91766244,0,41.69941269,20.00613759,0,11.87144263,35.74072648,32.11382837,19.19266832,0,44.65619688,22.25148754,0,14.19170486,38.79293172,2
transformed_image_pneumonia_23.png,6147,16878,0,9399,9355,0,7968,15789,87.35122824,3.141485958,0,69.84817534,164.4350615,0,214.7707078,200.4622205,33.93196163,6.868826938,0,25.62775306,25.69544294,0,10.27994626,41.02405218,40.75426927,8.890876509,0,28.46339407,28.01365926,0,11.70658469,46.75842913,46.79795585,10.672333,0,30.68619052,29.7915965,0,13.35819431,51.50805221,2
transformed_image_pneumonia_24.png,5978,17775,30,7533,8679,0,7731,17810,77.35312814,4.735583685,102.0666667,78.70675694,158.0430925,0,199.0388048,201.6354857,39.48841072,10.54842068,9.432171398,22.27678668,14.57895679,0,14.01856097,37.46419374,47.23793358,13.07095265,10.2678816,24.64412423,17.26004318,0,18.09173187,42.43233222,53.17672944,15.75144219,10.90872605,26.44845392,19.55345232,0,22.8522517,46.61046328,2
transformed_image_pneumonia_25.png,6346,14286,5,9128,10405,0,8722,16644,76.51197605,3.263964721,99,64.86152498,166.0081691,0,205.3133456,198.8208363,24.98589705,7.229574942,9.875966901,31.12609628,18.4703341,0,10.84568084,36.48107377,27.96781508,10.07719151,12.21433909,34.16098149,20.4015709,0,12.96022941,39.73934068,30.33879118,12.969914,13.84634954,36.47479374,21.9432254,0,15.85198289,42.19013129,2
transformed_image_pneumonia_26.png,5276,17103,1,10662,8291,0,9397,14806,58.87831691,2.181254751,105,62.36512849,155.273429,0,217.4589763,198.3431041,35.16225299,5.414982064,0,25.65241346,26.48896035,0,13.57593001,44.34120259,39.27366372,7.191030829,0,28.08800463,28.39641968,0,17.24932569,48.64811526,42.45669851,9.071091112,0,29.93494926,29.82599365,0,22.47488854,52.27552069,2
transformed_image_pneumonia_27.png,6264,13850,0,10510,9769,0,9090,16053,76.01436782,3.571480144,0,64.58306375,160.0643873,0,204.6930693,207.1934218,25.08582485,7.440539294,0,30.3192476,17.15192922,0,12.27955722,40.35945168,27.83117079,10.3780501,0,33.49543331,19.10982537,0,14.28585756,44.02223575,29.89037121,13.45144196,0,35.86001552,20.62219581,0,16.13443352,47.12382349,2
transformed_image_pneumonia_28.png,6077,13454,0,9885,13178,0,7959,14983,84.07668257,3.092760517,0,71.29873546,184.7740932,0,215.6557356,206.0327705,25.38618234,8.301588452,0,33.32630323,22.27085064,0,7.988920503,35.4976296,28.06556531,11.48214882,0,36.53264388,24.46788206,0,9.474005125,39.16267954,30.10166097,14.48167793,0,39.0116073,26.70481308,0,10.95375163,42.21216129,2
transformed_image_pneumonia_29.png,6182,13622,4,12641,10106,0,6141,16840,60.59139437,2.096388196,105,67.03290879,156.5413616,0,215.6609673,190.3879454,32.40763314,5.243041954,3.123610802,25.6824092,19.54314635,0,14.06773416,45.23189735,35.27434331,7.623931234,3.41820276,28.25619194,22.0123441,0,17.87911744,48.9591751,37.50506712,9.7324947,3.602585505,30.25905833,23.87853498,0,23.09159231,51.85868506,2
transformed_image_pneumonia_30.png,5350,15783,21,9425,9637,0,7858,17462,76.41327103,2.894696826,104,67.506313,151.8498495,0,201.0426317,202.0847555,33.68863041,6.969295283,6.407278976,25.90632186,23.05076416,0,13.95412471,38.71714004,38.15181989,9.252586746,8.029888098,28.58165327,24.4945348,0,18.11943671,41.70982096,41.98022632,11.38725172,9.358251326,30.65255455,25.56523068,0,22.8621237,44.14566384,2
transformed_image_pneumonia_31.png,4787,17667,13,7004,9742,0,8123,18200,59.54439106,5.092941643,98.46153846,74.50028555,152.7920345,0,202.341007,194.1900549,35.7087229,10.4651975,7.714028674,21.99768445,17.58134522,0,15.15641234,40.19489861,38.82908077,13.93957858,9.785735642,24.04519192,19.57219921,0,18.2095191,43.69937066,41.16299183,16.82046866,11.29318438,25.6395598,21.07342077,0,21.89209527,46.50298669,2
transformed_image_pneumonia_32.png,5866,11284,0,11462,15700,0,7562,13662,90.50647801,4.830024814,0,75.34173792,185.7708917,0,222.1327691,210.0322061,26.64183027,11.02392133,0,34.56067393,22.5903499,0,8.453750741,34.46070485,29.13520386,14.29481437,0,37.92817755,24.83090841,0,10.43060926,38.49304919,31.08118414,17.25618632,0,40.48556974,26.84086568,0,13.15501295,41.94635482,2
transformed_image_pneumonia_33.png,4891,16307,7,9001,9947,0,7450,17933,68.88386833,3.637578954,96,69.18409066,151.5512215,0,202.226443,198.5325935,34.29181236,7.783628776,11.15650035,25.07759108,22.60776522,0,12.44076249,40.43717951,38.12299103,10.43664831,12.44171828,27.58620375,24.23815954,0,15.25965717,45.43423067,41.18376865,12.88364557,13.34897505,29.53758984,25.42422204,0,18.82233323,49.57931535,2
transformed_image_pneumonia_34.png,5925,10521,1,11331,14902,0,7241,15615,91.02869198,5.440642524,130,69.96178625,178.1478996,0,211.7907748,208.1371758,25.36625881,11.93487739,0,35.01373575,19.79047398,0,9.886199601,34.70180172,27.88712398,15.57522818,0,38.60156125,21.27935881,0,11.86992699,38.25692854,29.97910595,18.97060289,0,41.32723856,22.63817695,0,13.85922343,41.21836072,2
transformed_image_pneumonia_35.png,12155,14600,0,13294,3299,0,10087,12101,18.91929247,0.635958904,0,46.75477659,179.0075781,0,240.9439873,168.3725312,23.208502,2.53655526,0,25.00298031,39.39163302,0,10.53775519,53.4401303,27.31938788,4.389416277,0,27.41710841,44.44430327,0,12.80156179,56.88095096,31.22859549,6.126124382,0,29.23032601,48.66114494,0,15.97652078,59.50898411,2
transformed_image_pneumonia_36.png,4554,17046,1,9869,9616,0,7594,16856,63.49692578,2.373636044,109,67.9341372,158.2051789,0,208.1261522,203.5022544,37.23534127,6.013704727,0,25.7741925,20.76858051,0,14.0134833,42.79963936,40.47452323,8.376116377,0,28.33774847,22.88387941,0,16.75289068,47.2174028,42.91882148,10.43327056,0,30.26948347,24.65406372,0,19.76317947,50.89724553,2
transformed_image_pneumonia_37.png,7365,16505,0,10649,6802,0,7403,16812,23.29694501,0.877976371,0,54.55751714,171.8075566,0,213.0876672,190.6709493,33.87755761,3.094897844,0,25.91724176,24.94267639,0,12.4675727,44.73788633,36.83353096,5.070578182,0,28.41265491,28.51722895,0,15.90387667,48.53572979,39.72188234,6.980376916,0,30.33013843,31.75682498,0,19.64903335,51.52242488,2
transformed_image_pneumonia_38.png,4980,18721,12,8331,7670,0,8680,17142,54.99457831,3.16671118,97.25,66.48829672,153.7191656,0,202.8602535,198.2046436,37.08476691,7.405971651,8.406808925,23.09286792,25.12789948,0,13.43043366,40.49321073,40.17963191,9.90380394,9.810580521,25.43659404,26.47591739,0,17.28584134,44.59517714,42.45171386,12.21185605,10.89324142,27.20704854,27.55122741,0,22.11428913,48.0869606,2
transformed_image_pneumonia_39.png,10238,16727,0,6923,5442,1,5116,21089,10.62228951,6.623841693,0,67.31691463,160.2140757,109,210.8676701,177.3397032,28.74755382,11.89747822,0,14.39037808,24.82496682,0,11.57317286,48.97971567,33.33366892,13.28583619,0,16.05747828,28.25504307,0,13.38636115,53.83006908,37.57656339,14.68333036,0,17.33807388,31.35955334,0,15.3490987,57.55760517,2
transformed_image_pneumonia_40.png,11940,10778,1,14713,7476,2,8853,11773,79.3020938,31.05539061,89,51.19832801,183.1420546,129.5,239.2686095,188.8247685,14.66794438,13.52885657,0,34.04935106,32.79342483,6.717514421,6.364186767,42.70278884,17.36944585,14.90820853,0,38.07838786,35.3250654,7.540154997,8.026881048,46.26717008,19.54859382,16.02556579,0,41.44024735,37.2350682,7.988515945,11.20284155,49.08257596,2
transformed_image_pneumonia_41.png,6877,8650,0,14666,12471,0,8921,13951,88.9549222,8.037803468,0,64.28549025,159.9970331,0,217.0053806,205.0980575,22.73356099,13.58355308,0,32.37728641,14.49681545,0,10.95953622,37.21506336,25.26670118,16.87817659,0,35.61216618,16.6728953,0,12.15435562,43.33987225,27.1620801,19.64992304,0,38.25219086,18.37408227,0,13.4527265,48.181404,2
transformed_image_pneumonia_42.png,8616,9417,0,9473,15751,0,7700,14579,116.1113045,12.22767336,0,87.35173651,195.2803632,0,214.1733766,215.4710886,27.34152485,19.79957781,0,37.25014397,18.3965102,0,5.55273404,26.3054425,29.98828786,23.0324124,0,41.43895885,20.90104534,0,6.663063209,30.03300339,32.21173977,26.23690931,0,44.75968446,23.15178778,0,7.835199165,33.26807615,2
transformed_image_pneumonia_43.png,5924,14545,4,10705,10137,0,7130,17091,68.66796084,1.845995187,107.75,66.49369454,162.80438,0,204.957784,200.5906032,28.92958694,4.785789114,6.674084415,29.45782865,18.90107327,0,13.19703956,42.40771707,32.35709092,7.526610406,7.453523457,32.26246316,21.09006359,0,17.19549241,45.45364001,35.08586943,11.18089542,7.908988186,34.38976092,22.92156819,0,21.96221286,47.94213893,2
transformed_image_pneumonia_44.png,7278,12325,22,12991,9523,0,8729,14668,70.65485023,3.523326572,96.27272727,59.09167885,164.8219049,0,214.6793447,200.1271475,24.18348797,7.927623142,13.49884121,31.35172694,20.34701992,0,12.69490147,40.50422711,26.89676552,11.29629742,14.78835955,34.517386,23.35365144,0,16.38743688,43.78648024,28.98301697,15.28033145,15.80155345,36.94305047,25.64494731,0,21.35664711,46.49484961,2
transformed_image_pneumonia_45.png,5490,15776,5,9746,9771,0,6824,17924,87.76211293,4.030425963,101.8,73.67791915,152.1461468,0,199.8527257,203.3763111,33.01749373,8.516767882,5.564116182,25.25463613,19.55498967,0,11.34714319,36.65807681,38.77476652,11.31913045,6.43714939,27.7568382,21.1760195,0,14.35428351,40.78648456,44.02048892,13.79395712,7.059571237,29.67026147,22.39415861,0,18.20013054,44.38231973,2
transformed_image_pneumonia_46.png,6304,17482,5,8460,7192,0,9506,16587,34.49888959,0.874270678,78.4,58.25484634,174.3580367,0,202.1173995,200.9025743,26.93080498,3.763341393,11.63795515,27.42964665,15.14395391,0,13.13644338,39.63131358,30.1753092,7.319743609,14.08229792,30.09850912,19.21444323,0,16.41748087,43.80306679,32.95496613,11.57436536,15.85555704,32.130465,23.54891476,0,20.24280149,47.34166179,2
transformed_image_pneumonia_47.png,3121,21569,1,6018,9610,0,9194,16023,31.31496315,2.660809495,111,68.7484214,172.1986472,0,213.5716772,195.4837421,42.09809565,7.016556469,0,24.946672,20.50782871,0,13.17221121,41.95681647,45.49540569,9.402512614,0,27.22290242,23.03102008,0,16.9323087,45.37961452,48.55737824,11.83071654,0,28.93525176,25.40562798,0,21.88610583,48.02221447,2
transformed_image_pneumonia_48.png,6135,14044,1,11667,9187,0,12115,12387,73.73463733,2.179649672,99,60.93383046,157.2781104,0,220.4000825,204.2082021,28.34489638,5.064345495,0,28.82154325,20.49317188,0,15.0723267,40.49624415,31.68233114,7.286744043,0,32.14041338,22.77709558,0,16.5439056,46.63615505,34.42011236,9.448442324,0,34.71246468,24.48042274,0,17.83999863,51.68875583,2
transformed_image_pneumonia_49.png,9908,10145,11,13576,10557,0,10393,10946,83.84154219,21.9353376,117.7272727,57.44350324,180.398977,0,236.8075628,198.9249041,21.128949,17.00320897,2.848061836,36.85399658,26.80031929,0,9.910031722,38.90520153,23.86039512,19.13552879,3.947278952,40.05265795,30.43637166,0,12.43816689,42.3565001,26.06107424,21.08700659,4.748374228,42.45341372,33.35765293,0,15.84545162,44.97717001,2
transformed_image_pneumonia_50.png,10080,10809,0,13456,9510,1,9751,11929,82.3390873,19.04949579,0,54.56398633,179.8097792,127,231.8014563,198.1294325,18.87105495,14.89325816,0,35.72764155,29.05204995,0,11.49719296,41.28954938,21.40506126,16.84928143,0,39.0755383,32.25877321,0,15.40780475,44.4265334,23.40565716,18.65626689,0,41.68614897,34.85536243,0,20.22210802,46.7913261,2
transformed_image_pneumonia_51.png,5105,16164,9,10066,9536,0,6267,18389,70.75455436,4.871380846,101.5555556,72.92092192,148.0307257,0,202.9029839,196.6646365,40.03068486,9.646551713,6.686542812,22.64144398,19.9374176,0,13.1051941,40.44284159,45.09810455,11.82001885,7.393028541,24.8432832,21.67438994,0,16.61064787,45.45221211,49.14041927,13.91883643,7.920510549,26.54615857,23.01591275,0,20.85054121,49.60874761,2
transformed_image_pneumonia_52.png,5681,19124,26,7298,6666,0,6959,19782,67.46717127,8.470508262,101.5,77.99123047,145.0955596,0,193.4734876,198.8282782,44.10482792,14.19899596,6.358378378,17.9585303,16.87307285,0,15.47127888,40.9672682,48.92602817,16.34838208,7.146120132,19.71903489,18.7318913,0,19.54954708,45.28777758,52.70854606,18.51257166,7.742716967,21.10506635,20.15464551,0,24.15711421,48.91302016,2
transformed_image_pneumonia_53.png,4673,16505,5,7153,14908,1,9097,13194,83.85940509,1.616116328,129,82.61624493,200.9348672,173,227.9839508,210.1836441,28.32810044,5.698308571,3.095920254,30.27204643,25.81522233,0,7.397744213,34.06497621,31.70452571,10.5182238,3.595126698,33.11257821,28.75168926,0,12.80988322,38.22286416,34.3452889,16.79011062,3.880827023,35.24370384,31.56674942,0,19.03744214,41.79942772,2
transformed_image_pneumonia_54.png,6771,16018,1,10884,8801,1,8262,14798,32.79943878,0.159320764,95,57.36163175,178.1244177,121,223.4702251,192.2600351,33.05264916,1.341010222,0,29.18656186,26.30586978,0,11.57913666,44.02969849,35.76895095,4.069183069,0,31.91349802,29.74263803,0,15.24179164,49.10206635,37.85469126,8.241745057,0,33.9829491,32.97182584,0,19.95937075,53.27393806,2
transformed_image_pneumonia_55.png,5309,13763,1,11368,13212,0,8828,13055,74.6159352,1.150984524,114,66.17901126,182.5613836,0,226.9945628,206.9165837,30.23987189,4.288418524,0,32.85114218,22.71359918,0,9.470640348,39.36458297,33.49119839,7.061612594,0,36.30884353,24.60401148,0,12.45407335,43.36690966,35.99062999,9.686796544,0,38.93286404,26.44818613,0,17.05740143,46.68710073,2
transformed_image_pneumonia_56.png,5359,15495,0,11498,11888,0,8086,13210,72.1601045,0.527008712,0,64.31405462,179.4766992,0,232.2986644,198.7795609,40.83404139,2.349359717,0,30.6363915,25.2838869,0,8.681407104,43.29382839,44.73814416,4.299947466,0,33.72029382,28.85605971,0,10.17124214,46.7260703,47.87223799,6.286473129,0,36.00348784,31.58247362,0,11.69276851,49.42287654,2
transformed_image_pneumonia_57.png,7217,10090,36,9803,15011,0,9245,14134,104.588056,6.001585728,124.5555556,72.88819749,182.3510759,0,218.4657653,212.0428046,25.10646162,14.21927148,8.106951881,38.94459561,19.32269314,0,7.369720113,31.74560656,27.42006677,17.13197679,9.089434752,43.36051767,21.25617285,0,9.85830265,35.55012756,29.2601457,20.72903607,9.847545089,46.86662236,22.85912848,0,13.71035432,38.82439942,2
transformed_image_pneumonia_58.png,6676,12783,3,10021,11209,0,6693,18151,93.24925105,4.989126183,94.66666667,73.14689153,150.7692033,0,199.1922905,200.1871522,28.1966928,8.483178752,4.435755395,28.32665076,18.78128886,0,10.25603994,36.64749089,31.36473589,10.7541736,5.316261238,30.92803537,20.3092811,0,11.75492953,41.14916417,34.38225447,12.49575734,5.825433269,32.83201964,21.4119982,0,13.43837246,44.84507409,2
transformed_image_pneumonia_59.png,5794,11483,3,12018,13383,0,7205,15650,90.27407663,1.660019159,115,69.49492428,161.5010835,0,212.5115892,202.8681789,28.24907886,4.466684536,1.936491673,31.92014461,20.10012396,0,10.73215486,37.61784306,32.52339995,7.602815477,2.163374355,34.92144147,22.26544955,0,12.01115768,41.16079988,36.46299042,12.90471089,2.31431876,37.17229787,23.77891858,0,13.19776772,44.05542046,2
transformed_image_pneumonia_60.png,8121,14772,2,10794,10368,1,8687,12791,69.24738333,7.351001895,74,58.53835464,198.428723,135,233.2654541,199.740677,21.20555871,11.69541981,0,37.90481601,28.66240193,0,7.530825338,39.83183562,23.86210724,15.26471687,0,41.46918096,31.70325164,0,11.17941338,44.16881131,26.09072496,19.3869496,0,43.94280299,34.42092972,0,15.82784365,47.66990154,2
transformed_image_pneumonia_61.png,6083,11161,1,11707,13581,0,8500,14503,88.78464573,1.804497805,95,65.10497993,168.8481702,0,217.3442353,206.1312832,25.87934981,6.215530383,0,35.63296893,21.71010369,0,9.222820076,36.78694283,28.93155737,9.605194191,0,38.98411567,23.58699037,0,10.41215458,40.95138321,31.44434361,13.03973827,0,41.50936651,25.10742328,0,11.43790813,44.47819336,2
transformed_image_pneumonia_62.png,6637,9959,0,12259,13860,0,7611,15210,95.51890915,3.843960237,0,68.34668407,165.9362193,0,213.3777427,205.5166995,26.3577134,8.721381602,0,33.96932435,18.6877222,0,10.08059995,36.08806451,29.41046763,11.98200557,0,37.43914516,21.42297869,0,11.23693053,39.44108859,32.27734188,15.09798244,0,40.1169372,23.30156488,0,12.18824559,42.19219965,2
transformed_image_pneumonia_63.png,4835,17472,0,7901,14179,0,8246,12903,69.13857291,2.675251832,0,82.42425009,204.8433599,0,232.5637885,203.2633496,32.09911231,5.886167966,0,26.66839882,25.16125595,0,8.340588521,37.65484127,35.54956865,8.296584302,0,29.51188407,27.97416257,0,13.58627272,41.3655916,38.27087304,10.42098013,0,31.87685299,31.05435283,0,19.94828791,44.36031318,2
transformed_image_pneumonia_64.png,7777,8968,3,13861,13735,0,5772,15420,93.93956539,1.862176628,109.6666667,69.26044297,161.4291955,0,218.294352,202.7368353,31.43584516,4.66109144,5.135208893,30.33838775,20.13816013,0,10.00425696,37.66487772,37.81700224,7.263280969,6.033647263,34.04946366,22.62637079,0,12.96269102,42.08481277,43.91830299,10.21854976,6.589906647,37.01037293,24.64594581,0,17.25242025,45.73310795,2
transformed_image_pneumonia_65.png,7221,10126,7,7831,16552,0,5188,18611,108.8451738,8.056191981,128.5714286,93.20980718,163.8361527,0,192.6910177,207.2914405,25.54830812,15.43488238,4.958288928,29.3326532,13.57089044,0,7.425469747,29.00251909,28.94801955,20.18437173,6.031778898,33.36402526,15.1260658,0,9.418002958,32.83322098,32.69543986,24.22195572,6.861122777,36.60554814,16.35342513,0,11.97481728,35.94030345,2
